"CUSTOMER_ID_","EMAIL_ADDRESS_","MOBILE_NUMBER_","QA_SR_SRA","QA_APELLIDOS","QA_NOMBRES","QA_FECHA_NAC","QA_FECHA_CUMPL_DIA","QA_FECHA_CUMPL_MES","QA_SEXO","QA_EDAD","QA_VIP","QA_NO_LLAMAR_NUNCA","QA_CLIENTE","QA_DIRECCION","QA_NO_LLAMAR_NUNCA_CORREO","QA_NRO_DE_AFILIADO","COUNTRY_"
"RUT111111121","belen.brizuela@universal-assistance.com","01143236071","","BAIRD","TERESA","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT111111131","belen.brizuela@universal-assistance.com","01143236071","","NELSON","ANNA","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT18875953K","lla@lala.cl","1111111111","","PEREZ LOPEZ","JUAN PEREZ","1995-01-01","01","01","",28,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"Otros1673545200","mailbox-murray-1cgsywwk9y@yopmail.com","","","ROMERO","DIEGO QA ADTI","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673550240","mailbox-murray-u8j5ztjsa3@yopmail.com","","","ROMERO","DIEGO QA ADTL","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673890526","mailbox-murray-b4kxmc9ahh@yopmail.com","","","ROMERO","DIEGO QA ADTM","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros40641323","agustina.bielat@universal-assistance.com","1","","BIELAT","AGUSTINA","1997-08-16","16","08","",25,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673374222","mailbox-murray-hlvkkwnthe@yopmail.com","","","ROMERO","DIEGO QA ADTL","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT163550105","fernando.lorca@convision.cl","","","OLIVER","FERNAN","1986-02-18","18","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","LORCA O","PAZ","1986-02-19","19","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI61536153","gaston.timchuk@ua.com.ar","111112121442","","AZNAR","PEDRO","1991-11-11","11","11","",31,"","N","CF TLMK ARGENTINA","","N","",""
"DNI23603662","gaston.timchuk@ua.com.ar","111112121442","","GARCIA","CARLOS","1978-11-11","11","11","",44,"","N","CF TLMK ARGENTINA","","N","",""
"DNI23603662","gaston.timchuk@universal-assistance.com.ar","111112121442","","ALVAREZ","CRISTIAN","1973-12-20","20","12","",49,"","N","CF TLMK ARGENTINA","","N","",""
"DNI65477552","gaston.timchuk@ua.com.ar","111112121442","","SOLARI","INDIO","1998-11-09","09","11","",24,"","N","CF TLMK ARGENTINA","","N","",""
"DNI94542867","marcelo.dossantos@ua.com.ar","","","DOS SANTOS PEREIRA","MARCELO","1986-10-14","14","10","",36,"","N","CORP OSDE INTERNACIONAL","","N","94542867",""
"Otros1674743510","capacitacionbestday@despegar.com","","","PEÑA NIETO","ANA LETICIA","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1674743511","capacitacionbestday@despegar.com","","","PASTEUR","LOUIS","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1674743512","capacitacionbestday@despegar.com","","","PASTEUR PEÑA NIETO","SOFIA","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"RUT161628026","vegamunoz.fernanda@gmail.com","56966171103","","VEGA","FERNANDA","1991-04-15","15","04","",31,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI11223344","gustavo.santoro@osde.com.ar","1145678900","","ASDASDA","DDDDD","1998-03-11","11","03","",25,"","N","INTERTURIS","","N","",""
"PasaporteADSFDSF","g.montes@viajaseguro.com","","","ADSF","ASDF","1996-02-01","01","02","",27,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI41984455","bnasdasd@gmail.com","45115890","","IAN","LUCAS","1997-10-15","15","10","",25,"","N","INTERTURIS","","N","",""
"Otros1673358359","mailbox-murray-hspur5mp5f@yopmail.com","","","ROMERO","DIEGO QA ADTE","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673368182","mailbox-murray-gfdavxox7c@yopmail.com","","","ROMERO","DIEGO QA ADTY","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673369391","mailbox-murray-e2yqddio1d@yopmail.com","","","ROMERO","DIEGO QA ADTF","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673369906","mailbox-murray-s0wcda6flg@yopmail.com","","","ROMERO","DIEGO QA ADTU","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673374184","mailbox-murray-rgc034pgos@yopmail.com","","","ROMERO","DIEGO QA ADTF","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT221111111","belen.brizuela@universal-assistance.com","01115121212","","LYNCH","KEVIN","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","DIRECCION FALSA","N","","CHILE"
"RUT112221111","belen.brizuela@universal-assistance.com","01115121212","","PRICE","CHRISTOPHER","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT111113331","belen.brizuela@universal-assistance.com","01115121212","","JOHNSON","WILLIAM","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111F","belen.brizuela@universal-assistance.com","01115121212","","WILLSON","BILLY","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","PRUEBA","N","","CHILE"
"Pasaporte21111111G","belen.brizuela@universal-assistance.com","01115121212","","WEST","SHAWN","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111H","belen.brizuela@universal-assistance.com","01115121212","","FULLER","CHEYENNE","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111I","belen.brizuela@universal-assistance.com","01115121212","","GLASS","LINDA","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111J","belen.brizuela@universal-assistance.com","01115121212","","HOWARD","TODD","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111K","belen.brizuela@universal-assistance.com","01115121212","","REID","RITA","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111L","belen.brizuela@universal-assistance.com","01115121212","","PARKS","JOSHUA","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111M","belen.brizuela@universal-assistance.com","01115121212","","THOMPSON","NATHAN","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111O","belen.brizuela@universal-assistance.com","01115121212","","BARRON","JANET","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte21111111P","belen.brizuela@universal-assistance.com","01115121212","","JOHNSTON","MARC","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Otros1673550237","mailbox-murray-khquljjoaq@yopmail.com","","","ROMERO","DIEGO QA ADTC","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"RUT114203432","jmouzza@acl.cl","56952566778","","PEREZ","MARIO","1988-01-17","17","01","",35,"","N","BCI SEGUROS","","N","",""
"DNI195253307","jmouzza@acl.cl","56952566778","","DIAZ MANZANO","MARITZA","1988-06-23","23","06","",34,"","N","BCI SEGUROS","","N","",""
"DNI262615375","jmouzza@acl.cl","56952566779","","HERNANDEZ","CARLOS","2018-12-16","16","12","",4,"","N","BCI SEGUROS","","N","",""
"DNI28505230","gustavo.santoro@osde.com.ar","1145111560","","LOBO","PAULA","1993-04-01","01","04","",29,"","N","INTERTURIS","","N","",""
"Pasaporte16088150K","victor@fenrir.cl","","","VICTOR TEST","TEST","1986-04-16","16","04","",36,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI95721342","santiago.sosa@ua.com.ar","1111111","","SOSA","SANTIAGO","1999-12-15","15","12","",23,"","N","CF TLMK ARGENTINA","","N","",""
"Otros1673365605","mailbox-murray-qlrvdpd91l@yopmail.com","","","ROMERO","DIEGO QA ADTZ","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI33149246","carlos.garay@flybondi.com","","","GARAY UAN","CARLOS","1987-05-12","12","05","",35,"","N","CF RETAIL AEREOS","","N","",""
"DNI33149246","carlos.garay@flybondi.com","","","GARAY UAI","CARLOS","1987-05-12","12","05","",35,"","N","CF RETAIL AEREOS","","N","",""
"DNI11111111","carlos.garay@flybondi.com","","","GARAY UAI BASIC GIG INT","CARLOS","1980-01-01","01","01","",43,"","N","CF RETAIL AEREOS","","N","",""
"DNI87878787","francisco.astudillo@flybondi.com","","","INTERFULL","PRUEBA","2000-12-12","12","12","",22,"","N","CF RETAIL AEREOS","","N","",""
"Otros1673358314","mailbox-murray-isysnzuuvd@yopmail.com","","","ROMERO","DIEGO QA ADTH","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673361107","mailbox-murray-m5womexpii@yopmail.com","","","ROMERO","DIEGO QA ADTV","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673363087","mailbox-murray-ckwix7ffz6@yopmail.com","","","ROMERO","DIEGO QA ADTV","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673366730","mailbox-murray-txxqh9zcym@yopmail.com","","","ROMERO","DIEGO QA ADTU","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673369395","mailbox-murray-fjqfoavymf@yopmail.com","","","ROMERO","DIEGO QA ADTB","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673369916","mailbox-murray-tfduiy4mti@yopmail.com","","","ROMERO","DIEGO QA ADTG","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673369963","mailbox-murray-hrx7abcn0w@yopmail.com","","","ROMERO","DIEGO QA ADTP","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673443490","mailbox-murray-k7ca4kbc7z@yopmail.com","","","ROMERO","DIEGO QA ADTQ","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"RUT222222222","sebastian.cordero@gmail.com","56988335031","","RAYA","CERO","1984-01-13","13","01","",39,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Otros1673882827","mailbox-murray-fgacb6lwtg@yopmail.com","","","ROMERO","DIEGO QA ADTV","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT131023049","prueba@prueba.cl","56987678767","","PRUEBA","NOMBRES","1990-01-16","16","01","",33,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Otros1673967867","angerson.lasso@despegar.com","","","NAVAJA","PEDRO","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI28505264","gustavo.santoro@osde.com.ar","1145111560","","ASDAS","ASDASD","1991-04-01","01","04","",31,"","N","INTERTURIS","","N","",""
"DNI34375599","gr.lilith@gmail.com","292329222","","MARTIN","GISEL","1999-04-21","21","04","",23,"","N","INTERTURIS","","N","",""
"DNI25021686","matias.amoroso@viajobien.com","540111153278226","","EASTMAN SIETE","MATIAS GUILLERMO","1975-11-22","22","11","",47,"","N","VIAJOBIEN","","N","",""
"DNI52342343","francisco.astudillo@flybondi.com","","","CREDS","TEST","1996-03-30","30","03","",26,"","N","CF RETAIL AEREOS","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","PEREZ","HERCTOR","2001-02-03","03","02","",22,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT168879415","fernandolorca@gmail.com","","","ALBERTO OLI","TEST","2000-02-02","02","02","",23,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT177860441","fernandolorca@gmail.com","","","DEL CARMEN LORCA","MARÍA PAZ","1995-02-02","02","02","",28,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI28654242","GUADILU51@GMAIL.COM","3513918820","","SANCHEZ","GUADALUPE","1981-03-16","16","03","",42,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"CC520400299","mailmail.m@gmail.com","","","PINZON CASTRO","GLORIA","1971-06-03","03","06","F",51,"","N","CORP HOSPITAL ITALIANO","","N","1017567",""
"CC1000352017","sebas@nomail.com","","","RODRIGUEZ","SEBASTIAN","2002-07-18","18","07","M",20,"","N","FUERA DE BASE COSTA RICA","","N","10003520177",""
"DNI38475121","neerymontes@gmail.com","3321819","","MONTES","NERY","1998-10-18","18","10","",24,"","N","INTERTURIS","","N","",""
"DNI36785134","belen.brizuela@universal-assistance.com","01115121212","","FRANCO","ANDREA ELISABET","1992-11-11","11","11","",30,"","N","CF TLMK ARGENTINA CORPORATIVO","","N","",""
"DNI35749102","belen.brizuela@universal-assistance.com","01115121212","","IMHOFF","CAROLINA","1992-11-11","11","11","",30,"","N","CF TLMK ARGENTINA CORPORATIVO","","N","",""
"Pasaporte40156123A","juan.murguia@universal-assistance.com","1118334892","","ARMANI","FRANCO","2000-05-12","12","05","",22,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Pasaporte25675689A","juan.murguia@universal-asisstance.com","1118334892","","LEWANDOWSKI","ROBERTO","2000-05-12","12","05","",22,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT222222221","belen.brizuela@universal-assistance.com","01115121212","","MARTINEZ","RYAN","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","DIRECCION FALSA","N","","CHILE"
"RUT332222221","belen.brizuela@universal-assistance.com","01115121212","","PARKER","KAYLA","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT442222221","belen.brizuela@universal-assistance.com","01115121212","","GARCIA","AMY","1992-11-11","11","11","",30,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Otros1673541644","mailbox-murray-uuwmd3o1i3@yopmail.com","","","ROMERO","DIEGO QA ADTT","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI96027307","santiago.fernandez@ua.com.ar","","","BRITO","ALFREDO","2000-01-04","04","01","",23,"","N","CORP CABAL COOP.PROV.SERV.LTD","","N","090830",""
"RUT163550105","fernandolorca@gmail.com","","","SFV LORCA","SDF","1986-02-18","18","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT163550105","fernando.lorca@meissa.cl","","","RF","FEFR","1986-02-18","18","02","",37,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI52342343","francisco.astudillo@flybondi.com","","","CREDS","PRUEBA","1996-03-30","30","03","",26,"","N","CF RETAIL AEREOS","","N","",""
"DNI95888331","emanuel.campos@ua.com.ar","","","ALMEIDA","GIOVANNA","1998-02-03","03","02","",25,"","N","FUERA DE BASE UAARG","","N","T01243U7633",""
"PasaporteASDFADSF","g.montes@viajaseguro.com","","","ASDF","ASDF","1996-02-01","01","02","",27,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"PasaportePAC333888","j.garoz@mundojoven.com","","","TEST","JUAN TEST","1985-02-14","14","02","",38,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI36723912","lucia.bueroca@flybondi.com","","","BUE","LU","1992-07-09","09","07","",30,"","N","CF RETAIL AEREOS","","N","",""
"DNI37746362","test@despegar.com","","","TEST","TEST","1980-01-01","01","01","",43,"","N","DESPEGAR ARGENTINA CF","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","PERE","ÁNGEL","1994-02-03","03","02","",29,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI1163099115","jonathan.fernandez@ua.com.ar","","","BURLANDO","FERNANDO","1982-02-15","15","02","M",41,"","N","CORP CAMI SALUD","","N","2469",""
"RUT16088150K","victor@fenrir.cl","","","VICTOR TEST","TEST","1986-04-16","16","04","",36,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT163550105","fernandolorca@gmail.com","","","FERRER","JAIME","2013-02-03","03","02","",10,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","ARANDA","JAVIER","2012-02-03","03","02","",11,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT177860441","fernandolorca@gmail.com","","","PAZ","JOSE","1973-02-03","03","02","",50,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT168879415","fernandolorca@gmail.com","","","PEREZ","JORGE","1972-02-02","02","02","",51,"","N","TRAVEL ACE CHILE S.A","","N","",""
"PasaporteCARLSANTHERR2503198834AM","scarlos_gabriel@hotmail.com","","","SANTOYO","CARLOS GABRIEL","1988-03-25","25","03","",34,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"RUT232914521","maumarti2011@gmail.com","","","MARTINEZ","BENJA","1980-10-21","21","10","",42,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI95721342","santiago.sosa@ua.com.ar","1231231321","","SOSA","SANTIAGO","2000-12-15","15","12","",22,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"CC20736153","gaston.timchuk@ua.com.ar","112131231","","TIMCHUK","GASTÓN","1973-03-03","03","03","",50,"","N","TRAVEL ACE COLOMBIA","","N","",""
"CI42193559","gaston.timchuk@ua.com.ar","1163092234","","CARLOS","ROBERTO","1973-11-11","11","11","",49,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT42196126","lautaro.grimoldi@ua.com.ar","","","GRIMOLDI","LAUTARO AGUSTIN","1999-12-02","02","12","M",23,"","N","FUERA DE BASE CHILE TA","","N","T01648903",""
"DNI65454654","francisco.astudillo@flybondi.com","","","SAOFULL","PRUEBA","2000-12-12","12","12","",22,"","N","CF RETAIL AEREOS","","N","",""
"Pasaporte94073102558","DANIELA.ANGULO@UNIVERSAL-ASSISTANCE.COM","3185472026","","ANGULO","DANIELA","1994-07-31","31","07","",28,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"Pasaporte39672047D","belen.brizuela@universal-assistance.com","01143236071","","SMITH","SOFIA","1996-11-11","11","11","",26,"","N","INTERTURIS","","N","",""
"Pasaporte39672047E","belen.brizuela@universal-assistance.com","01143236071","","FIOL","JEANETTE","1992-11-11","11","11","",30,"","N","INTERTURIS","","N","",""
"Pasaporte39672047F","belen.brizuela@universal-assistance.com","01115121212","","DE LOS DOLORES","FELICIANO","1996-11-11","11","11","",26,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673876813","mailbox-murray-y262wfysvy@yopmail.com","","","ROMERO","DIEGO QA ADTM","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI40420509","milagros.gomez@ua.com.ar","","","GOMEZ","MILAGROS SOLEDAD","1997-05-13","13","05","F",25,"","N","CORP OSDE INTERNACIONAL","","N","87906574",""
"Otros1673374135","mailbox-murray-g7no7fqk1b@yopmail.com","","","ROMERO","DIEGO QA ADTO","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673383112","mailbox-murray-ggcurgc17n@yopmail.com","","","ROMERO","DIEGO QA ADTB","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI24692469","angeles.esnaola@universal-assistance.com","","","JACKSON","MICHAEL","1987-07-22","22","07","",35,"","N","CORP AMTRAM - TBJ MUNICIPALES ROSARIO","","N","123123",""
"RUT163550105","fernandolorca@gmail.com","","","PEREZ","MACELO","2013-01-02","02","01","",10,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT172644503","fernandolorca@gmail.com","","","MALEBRAN","MARCAI","2012-01-04","04","01","",11,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT128706313","fernandolorca@gmail.com","","","AOBAZA","MARCOS","1973-01-03","03","01","",50,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT129830182","fernandolorca@gmail.com","","","CARAD","MARTIN","1972-01-05","05","01","",51,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT139244486","maumarti2011@gmail.com","","","MARTINEZ GONZALEZ","LUZ MARIA","1981-10-21","21","10","",41,"","N","TRAVEL ACE CHILE S.A","","N","",""
"Pasaporte95721342","santiago.sosa@ua.com.ar","1122334411","","SOSA","SANTIAGO","2000-12-15","15","12","",22,"","N","TRAVEL ACE CHILE S.A","SIEMPREVIVA","N","","CHILE"
"RUT43567890","asd@asd.com","1122334411","","PEREZZ","JUAN","1997-12-15","15","12","",25,"","N","TRAVEL ACE CHILE S.A","","N","",""
"RUT173229992","victor@fenrir.cl","","","TEST MENDOZA","TEST","1990-03-22","22","03","",32,"","N","TRAVEL ACE CHILE S.A","","N","",""
"CI33333333","rperez@switch.com.uy","","","MANUEL","RODRIGO","1993-02-08","08","02","",30,"","N","SURVIEW S.A.","","N","",""
"PasaporteMARCNUNCVALE1202198735AM","m.nunez@mundojoven.com","","","NUNCEZ","MARCO","1987-02-12","12","02","",36,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"DNI31835759","carlos.garay@flybondi.com","","","GARAY","CARLOS","1985-12-09","09","12","",37,"","N","CF RETAIL AEREOS","","N","",""
"DNI11111111","carlos.garay@flybondi.com","","","GARAY COR MDZ UAN BASIC INT","CARLOS","1980-01-01","01","01","",43,"","N","CF RETAIL AEREOS","","N","",""
"Otros87878787","francisco.astudillo@flybondi.com","","","INTER","PRUEBA","1990-10-10","10","10","",32,"","N","CF RETAIL AEREOS","","N","",""
"CC102301000","daniel.12@hotmail.com","","","SALAMANCA MEDINA","DANIEL ESTEBAN","1998-06-05","05","06","M",24,"","N","CORP HOSPITAL ITALIANO","","N","1017567",""
"CC1019152597","jenny12@hotmail.com","","","JENNY VANESSA","PEÑA AYALA","1999-10-17","17","10","F",23,"","N","FUERA DE BASE COSTA RICA","","N","T0154875",""
"RUT200557344","miguel.povea@anschile.cl","56999999999","","POVEA","SIRI","1997-02-28","28","02","",26,"","N","TRAVEL ACE CHILE S.A","","N","",""
"DNI87878787","francisco.astudillo@flybondi.com","","","CELE","BASTA","1990-10-10","10","10","",32,"","N","CF RETAIL AEREOS","","N","",""
"Otros1678373720","q@q.com","","","TEST","TEST","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI42022729","wilmer@yarkan.pe","","","ARTEAGA","WILMER","1993-04-01","01","04","",29,"","N","TRAVEL ACE COLOMBIA","","N","",""
"DNI37947758","merlina.nunez@ua.com","","","NUÑEZ","MERLINA","1994-03-05","05","03","F",29,"","N","FUERA DE BASE UAARG","","N","T0145923410",""
"DNI37947758","merlina.nunez@universal-assistance.com","","","NUÑEZ","MERLINA","1994-03-05","05","03","F",29,"","N","CORP CABAL COOP.PROV.SERV.LTD","","N","37485985",""
"DNI43182289","brisa.mercau@ua.com.ar","","","MERCAU","BRISA","2001-03-09","09","03","",22,"","N","FUERA DE BASE URUGUAY","","N","43182289",""
"DNI40231545844","prueba@gmail.com","","","PRUEBA APELLIDO","PRUEBA NOMBRE","2015-06-08","08","06","",7,"","N","CORP HUMANO SEG DE REP DOMINICANA UADU","","N","",""
"DNI40254546125","pruebaNueva@gmai.com","","","CABRERA PRUEBA","PRUEBA NOMBRE","1975-12-08","08","12","",47,"","N","CORP HUMANO SEG DE REP DOMINICANA UADU","","N","",""
"Otros1673032232","mailbox-murray-xf3oui1mvl@yopmail.com","","","ROMERO","DIEGO QA ADTS","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673042317","mailbox-murray-ck0f1rn1nk@yopmail.com","","","ROMERO","DIEGO QA ADTB","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673042318","mailbox-murray-ck0f1rn1nk@yopmail.com","","","ROMERO","DIEGO QA ADTM","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Otros1673358034","mailbox-murray-9zclu4mp5r@yopmail.com","","","ROMERO","DIEGO QA ADTH","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673369962","mailbox-murray-92rcqukmzk@yopmail.com","","","ROMERO","DIEGO QA ADTX","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673374133","mailbox-murray-m9rvnnrvpz@yopmail.com","","","ROMERO","DIEGO QA ADTK","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Pasaporte42255443R","juan.murguia@universal-assistance.com","1118334892","","ROMERO","CRISTIAN","2000-12-12","12","12","",22,"","N","CF TLMK ARGENTINA","","N","",""
"Pasaporte42677443","juan.murguia@universal-asisstance.com","1118334892","","MARTINEZ","LISANDRO","2000-12-12","12","12","",22,"","N","CF TLMK ARGENTINA","","N","",""
"Pasaporte40226123A","juan.murguia@universal-assistance.com","1118334892","","MACALLISTER","ALEXIS","2000-12-12","12","12","",22,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Pasaporte26987654U","juan.murguia@universal-assistance.com","1118334892","","FERNANDEZ","ENZO","2000-12-12","12","12","",22,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Pasaporte9656123A","juan.murguia@universal-assistance.com","1168334892","","MONTIEL","GONZALO","2000-05-12","12","05","",22,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Pasaporte6719852H","juan.murguia@universal-assistance.com","1156981475","","LO CELSO","GIOVANNI","2000-12-12","12","12","",22,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"Pasaporte15955423Y","juan.murguia@universal-asisstance.com","1156981475","","TURIZO","MANUEL","2000-12-12","12","12","",22,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
"RUT111111111","belen.brizuela@universal-assistance.com","01115121212","","MORGAN","ASHLEY","1996-11-11","11","11","",26,"","N","TRAVEL ACE CHILE S.A","DIRECCION FALSA","N","","CHILE"
"Otros1673534688","mailbox-murray-05xjvj0nqk@yopmail.com","","","ROMERO","DIEGO QA ADTD","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"RUT267513414","krujano@acl.cl","44444444444","","RUJANO","KEVIN RUJANO","1995-09-21","21","09","",27,"","N","AGENCIA DE VIAJES TURAVION SPA","","N","",""
"DNI31234430","mariana.blanco@ua.com.ar","","","BLANCO","MARIANA","1984-11-20","20","11","F",38,"","N","INSTITUTO NACIONAL DE SEGUROS UAMEX","","N","12345678",""
"Otros1673890569","mailbox-murray-lknntcuwi1@yopmail.com","","","ROMERO","DIEGO QA ADTG","1980-01-01","01","01","",43,"","N","TRAVEL ACE COLOMBIA","","N","",""
"Otros1673966282","angerson.lasso@despegar.com","","","WAY","CARLITOS","1980-01-01","01","01","",43,"","N","DESPEGAR PERU CF","","N","",""
"Otros1673968845","angerson.lasso@despegar.com","","","PRICE","BENJI","1980-01-01","01","01","",43,"","N","DESPEGAR LATAM","","N","",""
"Otros1673449916","mailbox-murray-wzyvlbjs46@yopmail.com","","","ROMERO","DIEGO QA ADTL","1980-01-01","01","01","",43,"","N","ASISTENCIA EN VIAJES MEXICO","","N","",""
